competition,edition,confederation,confederation_bucket,country,nt_shirt_no,position_primary,is_star,name_en,birth_date,height_cm,current_club,snapshot_date,name_ja,national_debut,source,notes
WC,2026,AFC,QUALIFIED,韓国,,FW,,Min-kyu Joo,1990/4/13,183,大田ハナシチズン,2026/1/9,,2024/3/21,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,1,GK,,Yazeed Abulaila,1993/1/8,189,Al-Hussein SC (Irbid),2026/1/9,ヤズィード・アブー・レイラ,2017/6/1,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,GK,,Abdallah Al-Fakhouri,2000/1/22,187,アル・ウィダット,2026/1/9,,2018/1/11,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,GK,,Mohammed Al-Emwase,1996/8/8,187,アル・サルトSC,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,22,GK,,Noureddin Bani Attiah,1993/1/25,179,アル・ファイサリーSC,2026/1/9,,2025/10/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,12,GK,,Malek Shalabiya,1988/2/20,180,Al-Ramtha SC,2026/1/9,,2022/1/28,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Yazan Al-Arab,1996/1/31,187,FCソウル,2026/1/9,,2017/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,3,DF,,Abdallah Nasib,1994/2/25,183,アル・ザウラー,2026/1/9,,2021/9/4,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,19,DF,,Saed Al-Rosan,1997/2/1,188,Al-Hussein SC (Irbid),2026/1/9,,2021/2/1,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,4,DF,,Husam Abu Dahab,2000/5/13,186,アル・ファイサリーSC,2026/1/9,,2024/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,5,DF,,Hadi Al-Hourani,2000/3/14,186,アル・ファイサリーSC,2026/1/9,,2021/11/16,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Yousef Abu Al-Jazar,1999/10/25,188,Kazma SC,2026/1/9,,2019/8/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Mohammad Abualnadi,2001/2/8,186,セランゴールFC,2026/1/9,,2024/10/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,18,DF,,Saleem Obaid,1992/1/17,185,Al-Hussein SC (Irbid),2026/1/9,,2019/3/23,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Ja'far Samara,2004/6/8,,Al-Ramtha SC,2026/1/9,,2025/11/6,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,2,DF,,Mohammad Abu Hasheesh,1995/5/9,178,Al-Karma,2026/1/9,,2021/10/6,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,20,DF,,Mohannad Abu Taha,2003/2/2,177,アル・クウワ・アル・ジャウウィーヤ,2026/1/9,,2023/10/17,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,16,DF,,Ali Hajabi,2004/5/2,,Al-Hussein SC (Irbid),2026/1/9,,2025/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Ehsan Haddad,1994/2/5,181,Al-Hussein SC (Irbid),2026/1/9,,2015/6/16,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,23,DF,,Adham Al-Quraishi,1995/3/7,171,Al-Hussein SC (Irbid),2026/1/9,,2025/6/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,17,DF,,Issam Smeeri,1999/5/30,168,アル・サルトSC,2026/1/9,,2025/10/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,DF,,Ahmad Assaf,1999/7/21,175,Al-Hussein SC (Irbid),2026/1/9,,2025/6/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,21,MF,,Nizar Al-Rashdan,1999/3/23,185,無所属,2026/1/9,,2021/9/4,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,MF,,Noor Al-Rawabdeh,1997/2/24,183,セランゴールFC,2026/1/9,,2019/8/7,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,6,MF,,Amer Jamous,2002/7/3,174,アル・ウィダット,2026/1/9,,2025/3/20,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,15,MF,,Ibrahim Saadeh,2000/4/27,181,Al-Karma,2026/1/9,,2021/2/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,14,MF,,Rajaei Ayed,1993/7/25,180,Al-Hussein SC (Irbid),2026/1/9,ラジャーイー・アーイド,2014/1/7,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,MF,,Ahmad Al-Salman,2002/7/2,174,Al-Ramtha SC,2026/1/9,,2025/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,MF,,Mohammad Al-Dawoud,1992/12/4,177,アル・ファイサリーSC,2026/1/9,,2011/12/17,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,9,FW,,Ali Olwan,2000/3/26,182,Al-Karma,2026/1/9,アリ・オルワン,2020/11/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,10,FW,,Ahmed Ersan,1995/9/28,171,アル・ファイサリーSC,2026/1/9,,2018/11/17,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,13,FW,,Mahmoud Al-Mardi,1993/10/6,178,Al-Hussein SC (Irbid),2026/1/9,マフムード・アル＝マルディ,2015/9/3,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Mohannad Semreen,2002/1/8,176,アル・ウィダット,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,8,FW,,Odeh Fakhouri,2005/11/20,180,Al-Hussein SC (Irbid),2026/1/9,,2025/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Mousa Tamari,1997/6/10,178,スタッド・レンヌ,2026/1/9,,2016/8/31,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,7,FW,,Shararh,1997/12/30,168,Raja Club Athletic,2026/1/9,,2019/6/7,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Aref Al-Haj,2001/5/28,173,Al-Hussein SC (Irbid),2026/1/9,,2024/6/6,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Mohamed Al-Naser,1997/3/23,184,HBキューゲ,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Ali Al-Azaizeh,2004/4/13,,Kazma SC,2026/1/9,,2025/11/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,11,FW,,Yazan Al-Naimat,1999/6/4,180,アル・アラビ・ドーハ,2026/1/9,ヤザン・アル＝ナイマト,2021/2/1,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Ibrahim Sabra,2006/2/1,184,ギョズテペ,2026/1/9,,2024/10/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Tammer Bany,2003/10/19,181,ウェスト・ブロムウィッチ・アルビオン,2026/1/9,,2025/11/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Reziq Bani Hani,2002/1/28,179,Al-Hussein SC (Irbid),2026/1/9,,2024/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,ヨルダン,,FW,,Abdallah Awad,2000/2/19,182,Al-Ahli (Amman),2026/1/9,,2025/10/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,GK,,Zion Suzuki,2002/8/21,190,パルマ・カルチョ 1913,2026/1/9,鈴木彩艶,2022/7/19,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,12,GK,,Leo Kokubo,2001/1/23,193,シント＝トロイデンVV,2026/1/9,小久保玲央ブライアン,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,GK,,Keisuke Osako,1999/7/28,188,サンフレッチェ広島F.C,2026/1/9,大迫敬介,2019/6/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,GK,,Kosei Tani,2000/11/22,187,FC町田ゼルビア,2026/1/9,谷晃生,2022/7/27,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,1,GK,,Tomoki Hayakawa,1999/3/3,187,鹿島アントラーズ,2026/1/9,早川友基,2025/7/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,23,GK,,Taishi Brandon Nozawa,2002/12/25,193,ロイヤル・アントワープFC,2026/1/9,野澤大志ブランドン,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,GK,,Alexandre Pisano,2006/1/10,197,名古屋グランパス,2026/1/9,ピサノ・アレックス幸冬堀尾,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,1,Takehiro Tomiyasu,1998/11/5,187,アヤックス・アムステルダム,2026/1/9,冨安健洋,2018/10/21,Transfermarkt (copypaste),復活
WC,2026,AFC,QUALIFIED,日本,,DF,,Hiroki Ito,1999/5/12,188,バイエルン・ミュンヘン,2026/1/9,伊藤洋輝,2022/6/2,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,4,DF,,Ko Itakura,1997/1/27,188,アヤックス・アムステルダム,2026/1/9,板倉滉,2019/6/21,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,5,DF,,Tsuyoshi Watanabe,1997/2/5,186,フェイエノールト・ロッテルダム,2026/1/9,渡辺剛,2019/12/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Koki Machida,1997/8/25,190,TSG1899ホッフェンハイム,2026/1/9,町田浩樹,2023/9/12,Transfermarkt (copypaste),離脱中
WC,2026,AFC,QUALIFIED,日本,,DF,,Kota Takai,2004/9/4,192,ボルシア・メンヒェングラートバッハ,2026/1/9,高井幸大,2024/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,25,DF,,Junnosuke Suzuki,2003/7/12,180,FCコペンハーゲン,2026/1/9,鈴木淳之介,2025/6/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Hayato Araki,1996/8/7,186,サンフレッチェ広島F.C,2026/1/9,荒木隼人,2022/7/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Yuta Nakayama,1997/2/16,181,FC町田ゼルビア,2026/1/9,中山雄太,2019/6/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Taiyo Koga,1998/10/28,183,柏レイソル,2026/1/9,古賀太陽,2019/12/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Naomichi Ueda,1994/10/24,186,鹿島アントラーズ,2026/1/9,植田直通,2017/12/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Yuto Tsunashima,2000/8/15,188,ロイヤル・アントワープFC,2026/1/9,綱島悠斗,2025/7/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,16,DF,,Tomoya Ando,1999/1/10,190,FCザンクトパウリ,2026/1/9,安藤智哉,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,3,DF,,Shogo Taniguchi,1991/7/15,183,シント＝トロイデンVV,2026/1/9,谷口彰悟,2015/6/11,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Yuto Nagatomo,1986/9/12,170,FC東京,2026/1/9,長友佑都,2008/5/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,2,DF,,Yukinari Sugawara,2000/6/28,179,ヴェルダー・ブレーメン,2026/1/9,菅原由勢,2020/10/9,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Hiroki Sekine,2002/8/11,187,スタッド・ランス,2026/1/9,関根大輝,2025/6/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Daiki Hashioka,1999/5/17,184,SKスラヴィア・プラハ,2026/1/9,橋岡大樹,2019/12/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,DF,,Henry Heroki Mochizuki,2001/9/20,192,FC町田ゼルビア,2026/1/9,望月ヘンリー海輝,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,21,MF,,Kaishu Sano,2000/12/30,176,1.FSVマインツ05,2026/1/9,佐野海舟,2023/11/16,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,6,MF,,Wataru Endo,1993/2/9,178,リヴァプールFC,2026/1/9,遠藤航,2015/8/2,Transfermarkt (copypaste),離脱中
WC,2026,AFC,QUALIFIED,日本,22,MF,,Ayumu Seko,2000/6/7,186,ACル・アーヴル,2026/1/9,瀬古歩夢,2023/3/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Satoshi Tanaka,2002/8/13,178,フォルトゥナ・デュッセルドルフ,2026/1/9,田中聡,2025/7/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Zento Uno,2003/11/20,176,清水エスパルス,2026/1/9,宇野禅斗,2025/7/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Sho Inagaki,1991/12/25,176,名古屋グランパス,2026/1/9,稲垣祥,2021/3/30,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Koki Kumasaka,2001/4/15,185,柏レイソル,2026/1/9,熊坂光希,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Reo Hatate,1997/11/21,172,セルティックFC,2026/1/9,旗手怜央,2022/3/29,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,17,MF,,Ao Tanaka,1998/9/10,180,リーズ・ユナイテッドFC,2026/1/9,田中碧,2019/12/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Hidemasa Morita,1995/5/10,177,スポルティングCP,2026/1/9,守田英正,2018/9/11,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,7,MF,,Joel Chima Fujita,2002/2/16,175,FCザンクトパウリ,2026/1/9,藤田譲瑠チマ,2022/7/19,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Kodai Sano,2003/9/25,176,NECナイメヘン,2026/1/9,佐野航大,2025/6/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Hayao Kawabe,1995/9/8,180,サンフレッチェ広島F.C,2026/1/9,川辺駿,2021/3/25,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,24,MF,,Sota Kitano,2004/8/13,172,レッドブル・ザルツブルク,2026/1/9,北野颯太,2025/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Tojiro Kubo,1999/4/5,167,柏レイソル,2026/1/9,久保藤次郎,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Kota Tawaratsumida,2004/5/14,175,FC東京,2026/1/9,俵積田晃太,2025/6/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,15,MF,,Daichi Kamada,1996/8/5,180,クリスタル・パレスFC,2026/1/9,鎌田大地,2019/3/22,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Ryoya Morishita,1997/4/11,168,ブラックバーン・ローヴァーズ,2026/1/9,森下龍矢,2023/6/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,14,MF,,Ryunosuke Sato,2006/10/16,171,ファジアーノ岡山,2026/1/9,佐藤龍之介,2025/6/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,MF,,Yuto Ozeki,2005/2/6,178,川崎フロンターレ,2026/1/9,大関友翔,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,1,Kaoru Mitoma,1997/5/20,178,ブライトン&ホーヴ・アルビオン,2026/1/9,三笘薫,2021/11/16,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,11,FW,,Daizen Maeda,1997/10/20,173,セルティックFC,2026/1/9,前田大然,2019/6/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,8,FW,,Takumi Minamino,1995/1/16,172,ASモナコ,2026/1/9,南野拓実,2015/10/13,Transfermarkt (copypaste),離脱中
WC,2026,AFC,QUALIFIED,日本,13,FW,,Keito Nakamura,2000/7/28,180,スタッド・ランス,2026/1/9,中村敬斗,2023/3/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Koki Saito,2001/8/10,170,クイーンズ・パーク・レンジャーズ,2026/1/9,斉藤光毅,2025/10/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,20,FW,1,Takefusa Kubo,2001/6/4,173,レアル・ソシエダ,2026/1/9,久保建英,2019/6/9,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,10,FW,,Ritsu Doan,1998/6/16,172,アイントラハト・フランクフルト,2026/1/9,堂安律,2018/9/11,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Junya Ito,1993/3/9,177,KRCヘンク,2026/1/9,伊東純也,2017/12/9,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Yuki Soma,1997/2/25,166,FC町田ゼルビア,2026/1/9,相馬勇紀,2019/12/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Yu Hirakawa,2001/1/3,172,ブリストル・シティ,2026/1/9,平河悠,2025/6/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Shunsuke Mito,2002/9/28,164,スパルタ・ロッテルダム,2026/1/9,三戸舜介,2025/6/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Yuito Suzuki,2001/10/25,175,SCフライブルク,2026/1/9,鈴木唯人,2024/6/6,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,18,FW,,Ayase Ueda,1998/8/28,182,フェイエノールト・ロッテルダム,2026/1/9,上田綺世,2019/6/18,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,9,FW,,Shuto Machino,1999/9/30,185,ボルシア・メンヒェングラートバッハ,2026/1/9,町野修斗,2022/7/19,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Kyogo Furuhashi,1995/1/20,170,バーミンガム・シティ,2026/1/9,古橋亨梧,2019/11/19,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,26,FW,,Keisuke Goto,2005/6/3,191,シント＝トロイデンVV,2026/1/9,後藤啓介,2025/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,19,FW,,Koki Ogawa,1997/8/8,186,NECナイメヘン,2026/1/9,小川航基,2019/12/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Taisei Miyashiro,2000/5/26,178,ヴィッセル神戸,2026/1/9,宮代大聖,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Mao Hosoya,2001/9/7,178,柏レイソル,2026/1/9,細谷真大,2022/7/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Yuki Ohashi,1996/7/27,181,ブラックバーン・ローヴァーズ,2026/1/9,大橋祐紀,2024/11/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Taichi Hara,1999/5/5,191,京都サンガF.C.,2026/1/9,原大智,2025/7/12,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Shin Yamada,2000/5/30,175,セルティックFC,2026/1/9,山田新,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Ryo Germain,1995/4/19,182,サンフレッチェ広島F.C,2026/1/9,ジャーメイン良,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Sota Nakamura,2002/10/15,168,サンフレッチェ広島F.C,2026/1/9,中村草太,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,日本,,FW,,Yuki Kakita,1997/7/14,187,柏レイソル,2026/1/9,垣田裕暉,2025/7/8,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,1,GK,,Mathew Ryan,1992/4/8,184,レバンテ UD,2026/1/9,マシュー・ライアン,2012/12/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,GK,,Joe Gauci,2000/7/4,194,ポート・ヴェイルFC,2026/1/9,ジョー・ガウチ,2023/3/28,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,GK,,Tom Glover,1997/12/24,197,RB大宮アルディージャ,2026/1/9,トム・グローバー,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,12,GK,,Paul Izzo,1995/1/6,185,ラナースFC,2026/1/9,,2025/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,26,GK,,Patrick Beach,2003/8/6,190,メルボルン・シティFC,2026/1/9,,2025/11/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Alessandro Circati,2003/10/10,190,パルマ・カルチョ 1913,2026/1/9,アレッサンドロ・チルカーティ,2023/10/17,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,21,DF,,Cameron Burgess,1995/10/21,194,スウォンジー・シティ,2026/1/9,キャメロン・バージェス,2023/9/10,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Hayden Matthews,2004/6/19,195,ポーツマスFC,2026/1/9,,2024/11/19,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,4,DF,,Kye Rowles,1998/6/24,185,D.C. ユナイテッド,2026/1/9,キー・ロールズ,2022/6/1,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,2,DF,,Milos Degenek,1994/4/28,187,FK TSCバチュカ・トポラ,2026/1/9,ミロシュ・デゲネク,2016/5/27,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Alex Grant,1994/1/23,191,シドニーFC,2026/1/9,アレックス・グラント,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,25,DF,,Jack Iredale,1996/5/2,184,ハイバーニアンFC,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Jordan Bos,2002/10/29,180,フェイエノールト・ロッテルダム,2026/1/9,ジョーダン・ボス,2023/3/28,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Kasey Bos,2004/5/8,186,1.FSVマインツ05,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Jacob Italiano,2001/7/30,177,グラーツァーAK 1902,2026/1/9,,2025/10/11,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,5,DF,,Callum Elder,1995/1/27,180,ダービー・カウンティ,2026/1/9,,2021/9/2,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Aziz Behich,1990/12/16,170,メルボルン・シティFC,2026/1/9,アジズ・ベヒッチ,2012/11/14,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Jason Davidson,1991/6/29,182,メルボルン・ビクトリー,2026/1/9,ジェイソン・デビッドソン,2012/8/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,3,DF,,Lewis Miller,2000/8/24,187,ブラックバーン・ローヴァーズ,2026/1/9,ルイス・ミラー,2023/10/13,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,DF,,Fran Karacic,1996/5/12,185,HNKハイドゥク・スプリト,2026/1/9,フラン・カラチッチ,2021/6/3,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,19,DF,,Jason Geria,1993/5/10,183,アルビレックス新潟,2026/1/9,ジェイソン・ゲリア,2016/6/4,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,24,DF,,James Overy,2007/11/9,180,マンチェスター・ユナイテッドU18,2026/1/9,,,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,13,MF,,Aiden O'Neill,1998/7/4,178,ニューヨーク・シティFC,2026/1/9,エイデン・オニール,2023/3/24,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,16,MF,,Max Balard,2000/11/20,178,NACブレダ,2026/1/9,,2025/9/5,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,15,MF,,Kai Trewin,2001/5/18,183,メルボルン・シティFC,2026/1/9,,2025/11/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,MF,,Ryan Teague,2002/1/24,182,KVメヘレン,2026/1/9,,2025/3/25,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,20,MF,,Paul Okon-Engstler,2005/1/24,183,シドニーFC,2026/1/9,,2025/11/15,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,,MF,,Patrick Yazbek,2002/4/5,183,ナッシュビルSC,2026/1/9,,2024/3/26,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,14,MF,,Riley McGree,1998/11/2,178,ミドルズブラFC,2026/1/9,ライリー・マッグリー,2021/6/3,Transfermarkt (copypaste),
WC,2026,AFC,QUALIFIED,オーストラリア,8,MF,,Connor Metcalfe,1999/11/5,183,FCザンクトパウリ,2026/1/9,コナー・メトカーフ,2021/6/7,Transfermarkt (copypaste),
